波数 (cm-1),f12(x)
1485.884,14.865554995805484
1486.366,14.869053728385088
1486.848,14.87254897076294
1487.33,14.876040724950434
1487.8120000000001,14.879528992960111
1488.2939999999999,14.883013776805656
1488.776,14.886495078501884
1489.2579999999998,14.889972900064764
1489.74,14.893447243511392
1490.223,14.896925308217604
1490.705,14.900392694281997
1491.1870000000001,14.9038566082924
1491.6689999999999,14.907317052270411
1492.151,14.910774028238775
1492.6329999999998,14.914227538221322
1493.115,14.917677584243032
1493.5970000000002,14.92112416832998
1494.08,14.924574432325356
1494.5620000000001,14.928014091453544
1495.0439999999999,14.931450294736058
1495.526,14.934883044203417
1496.0079999999998,14.938312341887226
1496.49,14.941738189820187
1496.9720000000002,14.945160590036103
1497.454,14.948579544569855
1497.9370000000001,14.952002138001358
1498.4189999999999,14.955414200141664
1498.901,14.958822822715247
1499.3829999999998,14.962228007761311
1499.865,14.965629757320194
1500.3470000000002,14.969028073433272
1500.829,14.972422958143003
1501.3110000000001,14.97581441349292
1501.793,14.97920244152762
1502.276,14.982594062731067
1502.7579999999998,14.985975235173388
1503.24,14.989352986444926
1503.7220000000002,14.992727318594513
1504.204,14.99609823367204
1504.6860000000001,14.999465733728474
1505.168,15.002829820815805
1505.65,15.006190496987086
1506.1329999999998,15.009554726039196
1506.615,15.012908579475745
1507.0970000000002,15.016259028165896
1507.579,15.019606074166846
1508.0610000000001,15.022949719536848
1508.543,15.026289966335161
1509.025,15.029626816622077
1509.507,15.032960272458933
1509.99,15.036297241228443
1510.471,15.039617009032828
1510.954,15.042947185158832
1511.4360000000001,15.046267076805876
1511.918,15.04958358432902
1512.4,15.052896709795696
1512.882,15.056206455274312
1513.364,15.059512822834293
1513.846,15.062815814546076
1514.328,15.06611543248108
1514.8110000000001,15.06941851389341
1515.293,15.072711383504327
1515.775,15.076000885563007
1516.257,15.079287022144838
1516.739,15.082569795326197
1517.221,15.085849207184445
1517.703,15.089125259797918
1518.185,15.092397955245929
1518.6670000000001,15.095667295608768
1519.15,15.098940055391088
1519.632,15.102202684878375
1520.114,15.105461965531497
1520.596,15.108717899434602
1521.078,15.111970488672823
1521.56,15.115219735332229
1522.0420000000001,15.118465641499858
1522.524,15.121708209263693
1523.007,15.124954157643222
1523.489,15.128190047951907
1523.971,15.131422606130776
1524.453,15.134651834271603
1524.935,15.137877734467095
1525.4170000000001,15.141100308810897
1525.899,15.144319559397585
1526.381,15.147535488322676
1526.864,15.150754759398017
1527.346,15.153964044409603
1527.828,15.157170014056032
1528.31,15.16037267043651
1528.7920000000001,15.163572015651162
1529.274,15.166768051801025
1529.756,15.169960780988067
1530.2379999999998,15.173150205315132
1530.72,15.176336326886007
1531.203,15.179525747738708
1531.685,15.182705263270842
1532.1670000000001,15.185881482367874
1532.649,15.18905440713717
1533.131,15.192224039687005
1533.6129999999998,15.19539038212653
1534.095,15.198553436565792
1534.5770000000002,15.201713205115722
1535.06,15.204876235199707
1535.5420000000001,15.208029431501048
1536.024,15.21117934825551
1536.506,15.214325987577546
1536.9879999999998,15.217469351582475
1537.47,15.220609442386479
1537.9520000000002,15.223746262106623
1538.434,15.226879812860808
1538.9170000000001,15.23001658773837
1539.398,15.233137115947317
1539.881,15.23626734995253
1540.3629999999998,15.239387839277
1540.845,15.242505070242382
1541.3270000000002,15.24561904497172
1541.809,15.248729765588912
1542.2910000000002,15.251837234218682
1542.773,15.254941452986618
1543.255,15.258042424019123
1543.7379999999998,15.26114657288735
1544.22,15.26424104810457
1544.7020000000002,15.267332281975008
1545.184,15.270420276628398
1545.6660000000002,15.273505034195308
1546.148,15.276586556807107
1546.63,15.279664846596003
1547.112,15.282739905695005
1547.594,15.285811736237937
1548.0770000000002,15.288886703405664
1548.559,15.291952076554015
1549.0410000000002,15.295014227557068
1549.523,15.298073158551867
1550.005,15.301128871676276
1550.487,15.304181369068946
1550.969,15.307230652869308
1551.451,15.310276725217616
1551.934,15.313325897914156
1552.4160000000002,15.31636554713055
1552.898,15.319401991324751
1553.38,15.32243523264015
1553.862,15.325465273220898
1554.344,15.328492115211924
1554.826,15.331515760758935
1555.308,15.334536212008398
1555.7910000000002,15.33755972766448
1556.273,15.340573790145324
1556.755,15.3435846647771
1557.237,15.346592353709342
1557.719,15.349596859092328
1558.201,15.352598183077104
1558.683,15.355596327815466
1559.165,15.358591295459945
1559.6470000000002,15.361583088163837
1560.13,15.36457790524082
1560.612,15.36756334795052
1561.094,15.370545622188418
1561.576,15.373524730110747
1562.058,15.376500673874494
1562.54,15.379473455637362
1563.0220000000002,15.382443077557793
1563.504,15.385409541794944
1563.987,15.388378995173435
1564.469,15.391339143984396
1564.951,15.39429614159836
1565.433,15.39724999017737
1565.915,15.400200691884166
1566.3970000000002,15.403148248882207
1566.879,15.406092663335647
1567.361,15.409033937409351
1567.844,15.41197816572578
1568.325,15.414907073080517
1568.808,15.417845018464435
1569.29,15.42077374618673
1569.7720000000002,15.423699344368563
1570.254,15.42662181517896
1570.736,15.429541160787638
1571.2179999999998,15.432457383364984
1571.7,15.435370485082087
1572.182,15.438280468110685
1572.665,15.441193362228494
1573.1470000000002,15.444097107939012
1573.629,15.446997741484813
1574.111,15.449895265040345
1574.5929999999998,15.4527896807807
1575.075,15.455680990881635
1575.557,15.458569197519571
1576.039,15.461454302871562
1576.521,15.464336309115335
1577.004,15.46722118805243
1577.486,15.470096996197164
1577.9679999999998,15.472969711775246
1578.45,15.475839336967006
1578.932,15.478705873953379
1579.414,15.481569324915947
1579.896,15.484429692036931
1580.378,15.487286977499181
1580.861,15.490147101875765
1581.3429999999998,15.49299822418944
1581.825,15.495846271401224
1582.307,15.498691245696453
1582.789,15.501533149261096
1583.271,15.504371984281732
1583.753,15.507207752945572
1584.235,15.510040457440393
1584.7179999999998,15.512875967400847
1585.2,15.515702543777666
1585.682,15.518526062557063
1586.164,15.52134652592926
1586.646,15.524163936085081
1587.128,15.526978295215923
1587.61,15.529789605513791
1588.092,15.532597869171282
1588.5739999999998,15.535403088381562
1589.057,15.538211075822648
1589.539,15.541010206415473
1590.021,15.543806299148667
1590.503,15.546599356217719
1590.985,15.549389379818699
1591.467,15.552176372148235
1591.9489999999998,15.554960335403544
1592.431,15.55774127178239
1592.914,15.560524943642775
1593.396,15.563299826595832
1593.878,15.566071689273668
1594.36,15.56884053387628
1594.842,15.571606362604228
1595.3239999999998,15.574369177658607
1595.806,15.577128981241081
1596.2879999999998,15.579885775553837
1596.771,15.58264527292685
1597.2520000000002,15.58539034518167
1597.735,15.588143822571915
1598.217,15.590888595615805
1598.6989999999998,15.593630370413582
1599.181,15.596369149170654
1599.6629999999998,15.599104934092944
1600.145,15.601837727386899
1600.6270000000002,15.604567531259494
1601.109,15.607294347918211
1601.592,15.610023827572693
1602.0739999999998,15.612744670242087
1602.556,15.61546253232773
1603.0379999999998,15.618177416039131
1603.52,15.620889323586344
1604.0020000000002,15.623598257179896
1604.484,15.62630421903081
1604.9660000000001,15.629007211350634
1605.4479999999999,15.631707236351371
1605.931,15.63440988872482
1606.4129999999998,15.637103979580647
1606.895,15.639795109761003
1607.3770000000002,15.64248328147984
1607.859,15.645168496951618
1608.3410000000001,15.647850758391263
1608.8229999999999,15.650530068014177
1609.305,15.653206428036233
1609.7879999999998,15.655885384110773
1610.27,15.658555845472625
1610.7520000000002,15.661223363888654
1611.234,15.6638879415766
1611.7160000000001,15.666549580754664
1612.1979999999999,15.669208283641497
1612.68,15.671864052456216
1613.162,15.674516889418372
1613.645,15.677172291437216
1614.1270000000002,15.67981926528356
1614.609,15.682463313943312
1615.0910000000001,15.685104439637811
1615.5729999999999,15.687742644588827
1616.055,15.690377931018583
1616.537,15.69301030114972
1617.019,15.695639757205313
1617.501,15.69826630140886
1617.984,15.700895376186553
1618.4660000000001,15.703516097328585
1618.9479999999999,15.706133913296227
1619.43,15.70874882631469
1619.912,15.711360838609558
1620.394,15.713969952406849
1620.876,15.716576169932994
1621.358,15.719179493414815
1621.8410000000001,15.721785317161501
1622.3229999999999,15.724382853244087
1622.805,15.72697750196988
1623.287,15.729569265567301
1623.769,15.732158146265173
1624.251,15.734744146292714
1624.733,15.737327267879524
1625.215,15.739907513255597
1625.6979999999999,15.742490228908908
1626.1789999999999,15.745059384297374
1626.662,15.747636346775868
1627.144,15.750205103670059
1627.626,15.752770995513764
1628.108,15.755334024539241
1628.59,15.757894192979096
1629.0720000000001,15.76045150306631
1629.5539999999999,15.763005957034226
1630.036,15.765557557116542
1630.519,15.7681115904444
1631.001,15.770657483548714
1631.483,15.773200529475293
1631.965,15.775740730459251
1632.4470000000001,15.778278088736053
1632.9289999999999,15.780812606541492
1633.411,15.783344286111724
1633.8929999999998,15.78587312968322
1634.375,15.788399139492803
1634.858,15.79092754964554
1635.34,15.793447892775516
1635.8220000000001,15.795965408860669
1636.3039999999999,15.79848010013913
1636.786,15.800991968849367
1637.2679999999998,15.803501017230147
1637.75,15.806007247520576
1638.2320000000002,15.808510661960069
1638.715,15.81101644783368
1639.1970000000001,15.813514231460388
1639.6789999999999,15.816009205960901
1640.161,15.818501373575874
1640.6429999999998,15.820990736546257
1641.125,15.823477297113296
1641.6070000000002,15.825961057518544
1642.089,15.828442020003832
1642.5720000000001,15.830925325331672
1643.0539999999999,15.833400692910555
1643.536,15.835873269301407
1644.0179999999998,15.838343056747203
1644.5,15.840810057491232
1644.9820000000002,15.843274273777041
1645.464,15.845735707848451
1645.9460000000001,15.84819436194958
1646.4279999999999,15.85065023832479
1646.911,15.853108425756126
1647.3929999999998,15.855558747662426
1647.875,15.858006298582195
1648.3570000000002,15.860451080760857
1648.839,15.86289309644411
1649.3210000000001,15.86533234787789
1649.8029999999999,15.867768837308406
1650.285,15.870202566982101
1650.7679999999998,15.872638579791523
1651.25,15.87506679097794
1651.7320000000002,15.877492249153027
1652.214,15.879914956564196
1652.6960000000001,15.882334915459131
1653.1779999999999,15.88475212808571
1653.66,15.887166596692078
1654.142,15.889578323526582
1654.625,15.891992305890637
1655.106,15.894393560874592
1655.589,15.896802059590124
1656.0710000000001,15.89920283615798
1656.5529999999999,15.901600882203795
1657.035,15.90399619997726
1657.517,15.906388791728265
1657.999,15.908778659706922
1658.481,15.911165806163535
1658.963,15.91355023334863
1659.4460000000001,15.915936881997537
1659.9279999999999,15.918315871761964
1660.41,15.920692149012288
1660.892,15.923065715999808
1661.374,15.925436574976024
1661.856,15.92780472819262
1662.338,15.93017017790147
1662.82,15.932532926354636
1663.3020000000001,15.934892975804345
1663.785,15.937255216474549
1664.267,15.939609869086873
1664.749,15.941961829458187
1665.231,15.944311099841425
1665.713,15.946657682489695
1666.195,15.949001579656262
1666.6770000000001,15.951342793594563
1667.1589999999999,15.95368132655819
1667.642,15.956022024188558
1668.124,15.958355196413741
1668.606,15.96068569443064
1669.088,15.963013520493467
1669.57,15.965338676856575
1670.0520000000001,15.96766116577447
1670.5339999999999,15.969980989501787
1671.016,15.972298150293323
1671.499,15.97461744950724
1671.981,15.976929285679043
1672.463,15.979238465684908
1672.945,15.981544991780158
1673.4270000000001,15.983848866220239
1673.9089999999999,15.98615009126072
1674.391,15.988448669157306
1674.8729999999998,15.990744602165798
1675.355,15.993037892542134
1675.838,15.995333292185158
1676.32,15.997621298594504
1676.8020000000001,15.999906669144847
1677.2839999999999,16.002189406092562
1677.766,16.004469511694133
1678.2479999999998,16.006746988206135
1678.73,16.009021837885264
1679.2120000000002,16.01129406298828
1679.695,16.01356837176721
1680.1770000000001,16.015835349055262
1680.6589999999999,16.018099708542785
1681.141,16.020361452486924
1681.6229999999998,16.022620583144892
1682.105,16.02487710277401
1682.5870000000002,16.027131013631656
1683.069,16.029382317975294
1683.5520000000001,16.031635680709805
1684.033,16.033877116150784
1684.516,16.03612526635795
1684.9979999999998,16.038366161835018
1685.48,16.040604462091153
1685.9620000000002,16.042840169384217
1686.444,16.045073285972133
1686.9260000000002,16.047303814112905
1687.408,16.049531756064553
1687.89,16.051757114085184
1688.3729999999998,16.053984499320052
1688.855,16.056204690903975
1689.3370000000002,16.058422305336126
1689.819,16.06063734487478
1690.3010000000002,16.06284981177824
1690.783,16.06505970830486
1691.265,16.067267036713037
1691.747,16.069471799261162
1692.229,16.071673998207697
1692.7120000000002,16.07387819671365
1693.194,16.076075269925465
1693.6760000000002,16.07826978631585
1694.158,16.080461748143335
1694.64,16.08265115766648
1695.122,16.08483801714384
1695.604,16.087022328834003
1696.086,16.08920409499554
1696.569,16.091387836454228
1697.0510000000002,16.093564513064855
1697.533,16.09573865092734
1698.015,16.09791025230028
1698.497,16.100079319442266
1698.979,16.10224585461188
1699.461,16.104409860067708
1699.943,16.106571338068317
1700.4260000000002,16.108734767404098
1700.908,16.11089119203795
1701.39,16.11304509599689
1701.872,16.115196481539403
1702.354,16.117345350923976
1702.836,16.119491706409054
1703.318,16.121635550253064
1703.8,16.123776884714392
1704.2820000000002,16.125915712051402
1704.765,16.128056464124473
1705.247,16.130190278797986
1705.729,16.13232159312671
1706.211,16.134450409368853
1706.693,16.136576729782558
1707.175,16.138700556625942
1707.6570000000002,16.14082189215706
1708.139,16.142940738633907
1708.622,16.145061486518713
1709.104,16.147175356508523
1709.586,16.149286744222415
1710.068,16.151395651918158
1710.55,16.153502081853453
1711.0320000000002,16.15560603628594
1711.514,16.157707517473167
1711.996,16.159806527672632
1712.479,16.161907416248177
1712.96,16.163997144137863
1713.443,16.166093091799695
1713.925,16.168182235516017
1714.4070000000002,16.170268919535538
1714.889,16.172353146115245
1715.371,16.174434917512063
1715.8529999999998,16.176514235982808
1716.335,16.1785911037842
1716.817,16.18066552317287
1717.3,16.182741792563796
1717.7820000000002,16.184811316828515
1718.264,16.186878399454468
1718.746,16.188943042697865
1719.2279999999998,16.19100524881481
1719.71,16.193065020061304
1720.192,16.19512235869321
1720.674,16.1971772669663
1721.156,16.19922974713621
1721.639,16.201284052163107
1722.121,16.203331677867244
1722.6029999999998,16.205376882239065
1723.085,16.207419667533713
1723.567,16.209460036006195
1724.049,16.211497989911386
1724.531,16.213533531504027
1725.013,16.215566663038715
1725.496,16.217601597388345
1725.9779999999998,16.219629910581936
1726.46,16.221655820485193
1726.942,16.223679329352137
1727.424,16.225700439436636
1727.906,16.227719152992407
1728.388,16.229735472273013
1728.87,16.231749399531854
1729.3529999999998,16.23376510785387
1729.835,16.235774252877732
1730.317,16.237781012643744
1730.799,16.23978538940464
1731.281,16.241787385413005
1731.763,16.243787002921227
1732.245,16.24578424418155
1732.727,16.247779111446018
1733.2089999999998,16.2497716069665
1733.692,16.251765859425348
1734.174,16.253753613303797
1734.656,16.25573900219744
1735.138,16.2577220283574
1735.62,16.259702694034626
1736.102,16.261681001479843
1736.5839999999998,16.263656952943602
1737.066,16.265630550676253
1737.549,16.26760588420765
1738.031,16.269574776356713
1738.513,16.271541321529156
1738.995,16.27350552197449
1739.477,16.275467379942036
1739.9589999999998,16.277426897680886
1740.441,16.279384077439936
1740.9229999999998,16.281338921467853
1741.406,16.28329548044073
1741.8870000000002,16.28524161132382
1742.37,16.287193500411924
1742.852,16.28913901917258
1743.3339999999998,16.29108221344673
1743.816,16.293023085481696
1744.2979999999998,16.29496163752453
1744.78,16.29689787182209
1745.2620000000002,16.298831790620955
1745.744,16.30076339616748
1746.227,16.30269669099282
1746.7089999999998,16.30462367198513
1747.191,16.306548346467345
1747.6729999999998,16.30847071668483
1748.155,16.31039078488269
1748.6370000000002,16.312308553305776
1749.119,16.31422402419868
1749.601,16.316137199805738
1750.0829999999999,16.318048082371014
1750.566,16.31996063149255
1751.0479999999998,16.3218669299597
1751.53,16.323770942120326
1752.0120000000002,16.325672670217422
1752.494,16.3275721164937
1752.976,16.329469283191607
1753.4579999999999,16.331364172553293
1753.94,16.33325678682064
1754.4229999999998,16.335151047744326
1754.905,16.337039113838998
1755.3870000000002,16.3389249115679
1755.869,16.340808443171742
1756.351,16.34268971089097
1756.8329999999999,16.344568716965707
1757.315,16.346445463635803
1757.797,16.348319953140777
1758.28,16.35019606968154
1758.7620000000002,16.352066046902383
1759.244,16.353933773679525
1759.726,16.355799252251284
1760.2079999999999,16.357662484855645
1760.69,16.359523473730302
1761.172,16.361382221112613
1761.654,16.363238729239615
1762.136,16.365093000348033
1762.619,16.366948876751785
1763.101,16.368798675902394
1763.5829999999999,16.370646244747263
1764.065,16.372491585521807
1764.547,16.374334700461105
1765.029,16.3761755917999
1765.511,16.37801426177258
1765.993,16.379850712613226
1766.476,16.38168874971725
1766.9579999999999,16.383520764402203
1767.44,16.385350566659874
1767.922,16.387178158722925
1768.404,16.389003542823687
1768.886,16.390826721194138
1769.368,16.392647696065882
1769.85,16.394466469670174
1770.3329999999999,16.396286810780474
1770.8139999999999,16.398097421999633
1771.297,16.399913362621934
1771.779,16.401723348915603
1772.261,16.403531145097258
1772.743,16.405336753395954
1773.225,16.40714017604036
1773.707,16.408941415258784
1774.1889999999999,16.410740473279137
1774.671,16.41253735232897
1775.154,16.414335775823023
1775.636,16.416128299103743
1776.118,16.417918650098855
1776.6,16.419706831034343
1777.082,16.421492844135805
1777.5639999999999,16.423276691628438
1778.046,16.425058375737045
1778.5279999999998,16.426837898686014
1779.01,16.428615262699356
1779.493,16.43039415076301
1779.975,16.432167199107877
1780.457,16.433938095191273
1780.9389999999999,16.435706841235575
1781.421,16.43747343946272
1781.9029999999998,16.439237892094255
1782.385,16.441000201351283
1782.8670000000002,16.442760369454504
1783.35,16.444522043765744
1783.832,16.44627793179104
1784.3139999999999,16.448031685326672
1784.796,16.449783306591634
1785.2779999999998,16.451532797804475
1785.76,16.45328016118333
1786.2420000000002,16.455025398945875
1786.724,16.456768513309363
1787.207,16.458513116306225
1787.6889999999999,16.460251986127684
1788.171,16.461988739203775
1788.6529999999998,16.463723377749968
1789.135,16.46545590398128
1789.6170000000002,16.467186320112276
1790.099,16.468914628357073
1790.5810000000001,16.470640830929327
1791.0629999999999,16.47236493004224
1791.546,16.474090498335514
1792.0279999999998,16.475810392814942
1792.51,16.47752819047643
1792.9920000000002,16.479243893531315
1793.474,16.48095750419047
1793.9560000000001,16.482669024664293
1794.4379999999999,16.484378457162702
1794.92,16.486085803895147
1795.4029999999998,16.487794602796683
1795.885,16.489497780307754
1796.3670000000002,16.491198878682905
1796.849,16.492897900129634
1797.3310000000001,16.494594846854966
1797.8129999999999,16.49628972106545
1798.295,16.49798252496713
1798.777,16.49967326076555
1799.26,16.50136543198433
1799.741,16.503048536872335
1800.224,16.50473657435398
1800.7060000000001,16.506419055514822
1801.1879999999999,16.50809947959723
1801.67,16.509777848803747
1802.152,16.5114541653364
1802.634,16.513128431396694
1803.116,16.514800649185634
1803.598,16.5164708209037
1804.0810000000001,16.518142407473945
1804.5629999999999,16.519808489416093
1805.045,16.52147253189026
1805.527,16.523134537094837
1806.009,16.524794507227693
1806.491,16.526452444486157
1806.973,16.528108351067036
1807.455,16.529762229166607
1807.9379999999999,16.531417505954263
1808.42,16.53306732948079
1808.902,16.534715131116148
1809.384,16.536360913054445
1809.866,16.538004677489237
1810.348,16.539646426613555
1810.83,16.541286162619862
1811.3120000000001,16.542923887700073
1811.7939999999999,16.54455960404556
1812.277,16.546196701202273
1812.759,16.547828402494037
1813.241,16.549458101626367
1813.723,16.55108580078839
1814.205,16.55271150216866
1814.6870000000001,16.554335207955184
1815.1689999999999,16.555956920335383
1815.651,16.55757664149611
1816.134,16.559197727848296
1816.616,16.560813469008536
1817.098,16.562427225510966
1817.58,16.564038999540124
1818.0620000000001,16.56564879327999
1818.5439999999999,16.567256608913933
1819.026,16.56886244862475
1819.5079999999998,16.57046631459467
1819.99,16.572068209005284
1820.473,16.573671451338534
1820.955,16.575269405093998
1821.4370000000001,16.576865393835984
1821.9189999999999,16.578459419743734
1822.401,16.580051484995874
1822.8829999999998,16.58164159177043
1823.365,16.583229742244846
1823.8470000000002,16.58481593859592
1824.33,16.586403467786454
1824.8120000000001,16.587985758375968
1825.2939999999999,16.589566101373443
1825.776,16.591144498953263
1826.2579999999998,16.59272095328915
1826.74,16.59429546655425
1827.2220000000002,16.595868040921065
1827.704,16.59743867856146
1828.1870000000001,16.59901063420798
1828.668,16.600574152347445
1829.151,16.60214223738572
1829.6329999999998,16.603705145828915
1830.115,16.60526612840016
1830.5970000000002,16.606825187267557
1831.079,16.608382324598548
1831.5610000000001,16.60993754255995
1832.043,16.611490843317924
1832.525,16.613042229037983
1833.0079999999998,16.614594914572045
1833.49,16.616142472748383
1833.9720000000002,16.617688122383967
1834.454,16.619231865641712
1834.9360000000001,16.62077370468388
1835.418,16.622313641672072
1835.9,16.623851678767227
1836.382,16.625387818129635
1836.865,16.626925243028357
1837.3470000000002,16.62845758947744
1837.829,16.629988044675077
1838.3110000000001,16.631516610778903
1838.793,16.63304328994585
1839.275,16.634568084332162
1839.757,16.63609099609344
1840.239,16.637612027384595
1840.721,16.639131180359836
1841.204,16.640651603101155
1841.6860000000001,16.642167002018784
1842.168,16.643680529083543
1842.65,16.64519218644692
1843.132,16.64670197625969
1843.614,16.648209900671958
1844.096,16.649715961833117
1844.578,16.651220161891885
1845.0610000000001,16.652725617955628
1845.543,16.654226098402837
1846.025,16.655724724194016
1846.507,16.657221497475042
1846.989,16.658716420391105
1847.471,16.660209495086683
1847.953,16.661700723705533
1848.435,16.663190108390708
1848.9170000000001,16.664677651284553
1849.4,16.666166434989723
1849.882,16.667650296914978
1850.364,16.66913232347602
1850.846,16.6706125168123
1851.328,16.672090879062555
1851.81,16.673567412364758
1852.2920000000001,16.675042118856183
1852.774,16.676515000673366
1853.257,16.677989110049275
1853.739,16.679458345150092
1854.221,16.680925761986273
1854.703,16.682391362691426
1855.185,16.683855149398383
1855.6670000000001,16.685317124239237
1856.149,16.68677728934535
1856.631,16.68823564684732
1857.114,16.689695218891877
1857.595,16.691146947557513
1858.078,16.692602907566126
1858.56,16.69405405221221
1859.0420000000001,16.695503399900304
1859.524,16.696950952756463
1860.006,16.69839671290602
1860.4879999999998,16.699840682473507
1860.97,16.701282863582705
1861.4520000000002,16.702723258356638
1861.935,16.70416485173354
1862.4170000000001,16.705601676507793
1862.899,16.70703672131559
1863.381,16.708469988276843
1863.8629999999998,16.709901479510695
1864.345,16.711331197135504
1864.8270000000002,16.712759143268844
1865.309,16.71418532002752
1865.7920000000001,16.715612682898385
1866.274,16.717035323595045
1866.756,16.71845620126709
1867.2379999999998,16.71987531802815
1867.72,16.72129267599109
1868.2020000000002,16.722708277267937
1868.684,16.724122123969956
1869.1660000000002,16.7255342182076
1869.648,16.72694456209051
1870.131,16.728356078309297
1870.6129999999998,16.729762924187987
1871.095,16.731168026040443
1871.5770000000002,16.732571385973095
1872.059,16.73397300609154
1872.5410000000002,16.73537288850059
1873.023,16.736771035304223
1873.505,16.738167448605605
1873.9879999999998,16.739565022239688
1874.47,16.740957971257227
1874.9520000000002,16.74234919308145
1875.434,16.74373868981224
1875.9160000000002,16.74512646354864
1876.398,16.746512516388876
1876.88,16.747896850430333
1877.362,16.749279467769586
1877.844,16.75066037050234
1878.3270000000002,16.752042420335297
1878.809,16.753419896592476
1879.2910000000002,16.754795664529663
1879.773,16.7561697262392
1880.255,16.757542083812627
1880.737,16.758912739340605
1881.219,16.760281694912965
1881.701,16.761648952618685
1882.184,16.76301734590062
1882.6660000000002,16.76438121062486
1883.148,16.765743383748607
1883.63,16.76710386735741
1884.112,16.768462663535967
1884.594,16.769819774368113
1885.076,16.77117520193682
1885.558,16.772528948324197
1886.0410000000002,16.77388381898638
1886.5220000000002,16.775231405879076
1887.005,16.776582917631362
1887.487,16.777929956628636
1887.969,16.779275324846395
1888.451,16.780619024361503
1888.933,16.781961057249962
1889.415,16.7833014255869
1889.8970000000002,16.784640131446544
1890.379,16.78597717690225
1890.862,16.787315332816792
1891.344,16.788649060247067
1891.826,16.78998113349243
1892.308,16.791311554622677
1892.79,16.792640325706717
1893.2720000000002,16.793967448812555
1893.754,16.795292926007306
1894.236,16.796616759357182
1894.719,16.797941692358336
1895.201,16.799262240813736
1895.683,16.800581151621763
1896.165,16.801898426845018
1896.6470000000002,16.803214068545195
1897.129,16.804528078783058
1897.611,16.80584045961849
1898.0929999999998,16.80715121311044
1898.575,16.80846034131694
1899.058,16.809770557275137
1899.54,16.81107643771991
1900.0220000000002,16.8123806990521
1900.504,16.813683343326073
1900.986,16.814984372595255
1901.4679999999998,16.816283788912163
1901.95,16.817581594328363
1902.432,16.818877790894504
1902.915,16.820175064862354
1903.3970000000002,16.821468046549374
1903.879,16.822759425536926
1904.361,16.824049203871926
1904.8429999999998,16.825337383600342
1905.325,16.826623966767187
1905.807,16.82790895541656
1906.289,16.829192351591608
1906.771,16.830474157334507
1907.254,16.831757029089403
1907.736,16.83303565680175
1908.2179999999998,16.83431270020707
1908.7,16.835588161343757
1909.182,16.836862042249233
1909.664,16.83813434495999
1910.146,16.83940507151154
1910.628,16.840674223938432
1911.111,16.841944432476215
1911.5929999999998,16.843210439498357
1912.075,16.844474878497945
1912.557,16.845737751505673
1913.039,16.84699906055128
1913.521,16.848258807663502
