波数 (cm-1),f12(x)
1512.882,15.056206455274312
1513.364,15.059512822834293
1513.846,15.062815814546076
1514.328,15.06611543248108
1514.811,15.069418513893412
1515.293,15.072711383504327
1515.775,15.076000885563007
1516.257,15.079287022144838
1516.739,15.082569795326197
1517.221,15.085849207184445
1517.703,15.089125259797918
1518.185,15.092397955245929
1518.667,15.095667295608768
1519.15,15.098940055391088
1519.632,15.102202684878375
1520.114,15.105461965531497
1520.596,15.108717899434602
1521.078,15.111970488672823
1521.56,15.115219735332229
1522.042,15.118465641499855
1522.524,15.121708209263693
1523.007,15.124954157643222
1523.489,15.128190047951907
1523.971,15.131422606130776
1524.453,15.134651834271603
1524.935,15.137877734467095
1525.417,15.1411003088109
1525.899,15.144319559397585
1526.381,15.147535488322676
1526.864,15.150754759398017
1527.346,15.153964044409603
1527.828,15.157170014056032
1528.31,15.16037267043651
1528.792,15.163572015651162
1529.274,15.166768051801025
1529.756,15.169960780988067
1530.238,15.173150205315135
1530.72,15.176336326886007
1531.203,15.179525747738708
1531.685,15.182705263270842
1532.167,15.18588148236787
1532.649,15.18905440713717
1533.131,15.192224039687005
1533.613,15.19539038212653
1534.095,15.198553436565792
1534.577,15.201713205115722
1535.06,15.204876235199707
1535.542,15.208029431501044
1536.024,15.21117934825551
1536.506,15.214325987577546
1536.988,15.217469351582475
1537.47,15.220609442386479
1537.952,15.223746262106616
1538.434,15.226879812860808
1538.917,15.230016587738376
1539.398,15.233137115947317
1539.881,15.23626734995253
1540.363,15.239387839277004
1540.845,15.242505070242382
1541.327,15.24561904497172
1541.809,15.248729765588912
1542.291,15.251837234218678
1542.773,15.254941452986618
1543.255,15.258042424019123
1543.738,15.261146572887354
1544.22,15.26424104810457
1544.702,15.267332281975008
1545.184,15.270420276628398
1545.666,15.273505034195304
1546.148,15.276586556807107
1546.63,15.279664846596003
1547.112,15.282739905695005
1547.594,15.285811736237937
1548.077,15.288886703405664
1548.559,15.291952076554015
1549.041,15.295014227557065
1549.523,15.298073158551867
1550.005,15.301128871676276
1550.487,15.304181369068946
1550.969,15.307230652869308
1551.451,15.310276725217616
1551.934,15.313325897914156
1552.416,15.316365547130546
1552.898,15.319401991324751
1553.38,15.32243523264015
1553.862,15.325465273220898
1554.344,15.328492115211924
1554.826,15.331515760758935
1555.308,15.334536212008398
1555.791,15.337559727664477
1556.273,15.340573790145324
1556.755,15.3435846647771
1557.237,15.346592353709342
1557.719,15.349596859092328
1558.201,15.352598183077104
1558.683,15.355596327815466
1559.165,15.358591295459945
1559.647,15.361583088163835
1560.13,15.36457790524082
1560.612,15.36756334795052
1561.094,15.370545622188418
1561.576,15.373524730110747
1562.058,15.376500673874494
1562.54,15.379473455637362
1563.022,15.382443077557793
1563.504,15.385409541794944
1563.987,15.388378995173435
1564.469,15.391339143984396
1564.951,15.39429614159836
1565.433,15.39724999017737
1565.915,15.400200691884166
1566.397,15.403148248882207
1566.879,15.406092663335647
1567.361,15.409033937409351
1567.844,15.41197816572578
1568.325,15.414907073080517
1568.808,15.417845018464435
1569.29,15.42077374618673
1569.772,15.423699344368563
1570.254,15.42662181517896
1570.736,15.429541160787638
1571.218,15.432457383364987
1571.7,15.435370485082087
1572.182,15.438280468110685
1572.665,15.441193362228494
1573.147,15.444097107939005
1573.629,15.446997741484813
1574.111,15.449895265040345
1574.593,15.4527896807807
1575.075,15.455680990881635
1575.557,15.458569197519571
1576.039,15.461454302871562
1576.521,15.464336309115335
1577.004,15.46722118805243
1577.486,15.470096996197164
1577.968,15.47296971177525
1578.45,15.475839336967006
1578.932,15.478705873953379
1579.414,15.481569324915947
1579.896,15.484429692036931
1580.378,15.487286977499181
1580.861,15.490147101875765
1581.343,15.492998224189444
1581.825,15.495846271401224
1582.307,15.498691245696453
1582.789,15.501533149261096
1583.271,15.504371984281732
1583.753,15.507207752945572
1584.235,15.510040457440393
1584.718,15.51287596740085
1585.2,15.515702543777666
1585.682,15.518526062557063
1586.164,15.52134652592926
1586.646,15.524163936085081
1587.128,15.526978295215923
1587.61,15.529789605513791
1588.092,15.532597869171282
1588.574,15.535403088381562
1589.057,15.538211075822648
1589.539,15.541010206415473
1590.021,15.543806299148667
1590.503,15.546599356217719
1590.985,15.549389379818699
1591.467,15.552176372148235
1591.949,15.554960335403544
1592.431,15.55774127178239
1592.914,15.560524943642775
1593.396,15.563299826595832
1593.878,15.566071689273668
1594.36,15.56884053387628
1594.842,15.571606362604228
1595.324,15.57436917765861
1595.806,15.577128981241081
1596.288,15.579885775553837
1596.771,15.58264527292685
1597.252,15.58539034518167
1597.735,15.588143822571915
1598.217,15.590888595615805
1598.699,15.593630370413582
1599.181,15.596369149170654
1599.663,15.599104934092942
1600.145,15.601837727386899
1600.627,15.604567531259498
1601.109,15.607294347918211
1601.592,15.610023827572693
1602.074,15.61274467024209
1602.556,15.61546253232773
1603.038,15.618177416039131
1603.52,15.620889323586344
1604.002,15.623598257179893
1604.484,15.62630421903081
1604.966,15.629007211350634
1605.448,15.631707236351374
1605.931,15.63440988872482
1606.413,15.637103979580651
1606.895,15.639795109761003
1607.377,15.64248328147984
1607.859,15.645168496951618
1608.341,15.647850758391266
1608.823,15.65053006801418
1609.305,15.653206428036233
1609.788,15.655885384110773
1610.27,15.658555845472625
1610.752,15.661223363888654
1611.234,15.6638879415766
1611.716,15.66654958075466
1612.198,15.6692082836415
1612.68,15.671864052456216
1613.162,15.674516889418372
1613.645,15.677172291437216
1614.127,15.679819265283564
1614.609,15.682463313943312
1615.091,15.685104439637808
1615.573,15.68774264458883
1616.055,15.690377931018583
1616.537,15.69301030114972
1617.019,15.695639757205313
1617.501,15.69826630140886
1617.984,15.700895376186553
1618.466,15.703516097328581
1618.948,15.706133913296231
1619.43,15.70874882631469
1619.912,15.711360838609558
1620.394,15.713969952406849
1620.876,15.716576169932994
1621.358,15.719179493414815
1621.841,15.721785317161498
1622.323,15.724382853244087
1622.805,15.72697750196988
1623.287,15.729569265567301
1623.769,15.732158146265173
1624.251,15.734744146292714
1624.733,15.737327267879524
1625.215,15.739907513255597
1625.698,15.742490228908911
1626.179,15.745059384297372
1626.662,15.747636346775868
1627.144,15.750205103670059
1627.626,15.752770995513764
1628.108,15.755334024539241
1628.59,15.757894192979096
1629.072,15.76045150306631
1629.554,15.76300595703423
1630.036,15.765557557116542
1630.519,15.7681115904444
1631.001,15.770657483548714
1631.483,15.773200529475293
1631.965,15.775740730459251
1632.447,15.77827808873605
1632.929,15.780812606541495
1633.411,15.783344286111724
1633.893,15.785873129683223
1634.375,15.788399139492803
1634.858,15.79092754964554
1635.34,15.793447892775516
1635.822,15.795965408860669
1636.304,15.79848010013913
1636.786,15.800991968849367
1637.268,15.803501017230147
1637.75,15.806007247520576
1638.232,15.808510661960065
1638.715,15.81101644783368
1639.197,15.813514231460385
1639.679,15.816009205960901
1640.161,15.818501373575874
1640.643,15.820990736546257
1641.125,15.823477297113296
1641.607,15.82596105751854
1642.089,15.828442020003832
1642.572,15.830925325331668
1643.054,15.833400692910558
1643.536,15.835873269301407
1644.018,15.838343056747206
1644.5,15.840810057491232
1644.982,15.843274273777038
1645.464,15.845735707848451
1645.946,15.848194361949577
1646.428,15.85065023832479
1646.911,15.853108425756126
1647.393,15.855558747662426
1647.875,15.858006298582195
1648.357,15.860451080760857
1648.839,15.86289309644411
1649.321,15.865332347877896
1649.803,15.86776883730841
1650.285,15.870202566982101
1650.768,15.872638579791527
1651.25,15.87506679097794
1651.732,15.877492249153024
1652.214,15.879914956564196
1652.696,15.882334915459127
1653.178,15.88475212808571
1653.66,15.887166596692078
1654.142,15.889578323526582
1654.625,15.891992305890637
1655.106,15.894393560874592
1655.589,15.896802059590124
1656.071,15.899202836157976
1656.553,15.901600882203795
1657.035,15.90399619997726
1657.517,15.906388791728265
1657.999,15.908778659706922
1658.481,15.911165806163535
1658.963,15.91355023334863
1659.446,15.915936881997533
1659.928,15.918315871761964
1660.41,15.920692149012288
1660.892,15.923065715999808
1661.374,15.925436574976024
1661.856,15.92780472819262
1662.338,15.93017017790147
1662.82,15.932532926354636
1663.302,15.934892975804342
1663.785,15.937255216474549
1664.267,15.939609869086873
1664.749,15.941961829458187
1665.231,15.944311099841425
1665.713,15.946657682489695
1666.195,15.949001579656262
1666.677,15.951342793594563
1667.159,15.953681326558186
1667.642,15.956022024188558
1668.124,15.958355196413741
1668.606,15.96068569443064
1669.088,15.963013520493467
1669.57,15.965338676856575
1670.052,15.967661165774466
1670.534,15.96998098950179
1671.016,15.972298150293323
1671.499,15.97461744950724
1671.981,15.976929285679043
1672.463,15.979238465684908
1672.945,15.981544991780158
1673.427,15.983848866220239
1673.909,15.986150091260724
1674.391,15.988448669157306
1674.873,15.990744602165798
1675.355,15.993037892542134
1675.838,15.995333292185158
1676.32,15.997621298594504
1676.802,15.999906669144847
1677.284,16.002189406092562
1677.766,16.004469511694133
1678.248,16.00674698820614
1678.73,16.009021837885264
1679.212,16.01129406298828
1679.695,16.01356837176721
1680.177,16.015835349055262
1680.659,16.018099708542785
1681.141,16.020361452486924
1681.623,16.022620583144892
1682.105,16.02487710277401
1682.587,16.027131013631656
1683.069,16.029382317975294
1683.552,16.0316356807098
1684.033,16.033877116150784
1684.516,16.03612526635795
1684.998,16.03836616183502
1685.48,16.040604462091153
1685.962,16.042840169384213
1686.444,16.045073285972133
1686.926,16.0473038141129
1687.408,16.049531756064553
1687.89,16.051757114085184
1688.373,16.053984499320055
1688.855,16.056204690903975
1689.337,16.05842230533613
1689.819,16.06063734487478
1690.301,16.06284981177824
1690.783,16.06505970830486
1691.265,16.067267036713037
1691.747,16.069471799261162
1692.229,16.071673998207697
1692.712,16.07387819671365
1693.194,16.076075269925465
1693.676,16.07826978631585
1694.158,16.080461748143335
1694.64,16.08265115766648
1695.122,16.08483801714384
1695.604,16.087022328834003
1696.086,16.08920409499554
1696.569,16.091387836454228
1697.051,16.09356451306485
1697.533,16.09573865092734
1698.015,16.09791025230028
1698.497,16.100079319442266
1698.979,16.10224585461188
1699.461,16.104409860067708
1699.943,16.106571338068317
1700.426,16.108734767404094
1700.908,16.11089119203795
1701.39,16.11304509599689
1701.872,16.115196481539403
1702.354,16.117345350923976
1702.836,16.119491706409054
1703.318,16.121635550253064
1703.8,16.123776884714392
1704.282,16.125915712051402
1704.765,16.128056464124473
1705.247,16.130190278797986
1705.729,16.13232159312671
1706.211,16.134450409368853
1706.693,16.136576729782558
1707.175,16.138700556625942
1707.657,16.140821892157057
1708.139,16.142940738633907
1708.622,16.145061486518713
1709.104,16.147175356508523
1709.586,16.149286744222415
1710.068,16.151395651918158
1710.55,16.153502081853453
1711.032,16.15560603628594
1711.514,16.157707517473167
1711.996,16.159806527672632
1712.479,16.161907416248177
1712.96,16.163997144137863
1713.443,16.166093091799695
1713.925,16.168182235516017
1714.407,16.170268919535534
1714.889,16.172353146115245
1715.371,16.174434917512063
1715.853,16.176514235982808
1716.335,16.1785911037842
1716.817,16.18066552317287
1717.3,16.182741792563796
1717.782,16.184811316828515
1718.264,16.186878399454468
1718.746,16.188943042697865
1719.228,16.191005248814815
1719.71,16.193065020061304
1720.192,16.19512235869321
1720.674,16.1971772669663
1721.156,16.19922974713621
1721.639,16.201284052163107
1722.121,16.203331677867244
1722.603,16.20537688223907
1723.085,16.207419667533713
1723.567,16.209460036006195
1724.049,16.211497989911386
1724.531,16.213533531504027
1725.013,16.215566663038715
1725.496,16.217601597388345
1725.978,16.219629910581936
1726.46,16.221655820485193
1726.942,16.223679329352137
1727.424,16.225700439436636
1727.906,16.227719152992407
1728.388,16.229735472273013
1728.87,16.231749399531854
1729.353,16.233765107853873
1729.835,16.235774252877732
1730.317,16.237781012643744
1730.799,16.23978538940464
1731.281,16.241787385413005
1731.763,16.243787002921227
1732.245,16.24578424418155
1732.727,16.247779111446018
1733.209,16.249771606966505
1733.692,16.251765859425348
1734.174,16.253753613303797
1734.656,16.25573900219744
1735.138,16.2577220283574
1735.62,16.259702694034626
1736.102,16.261681001479843
1736.584,16.263656952943606
1737.066,16.265630550676253
1737.549,16.26760588420765
1738.031,16.269574776356713
1738.513,16.271541321529156
1738.995,16.27350552197449
1739.477,16.275467379942036
1739.959,16.27742689768089
1740.441,16.279384077439936
1740.923,16.28133892146785
1741.406,16.28329548044073
1741.887,16.285241611323816
1742.37,16.287193500411924
1742.852,16.28913901917258
1743.334,16.29108221344673
1743.816,16.293023085481696
1744.298,16.294961637524537
1744.78,16.29689787182209
1745.262,16.29883179062095
1745.744,16.30076339616748
1746.227,16.30269669099282
1746.709,16.304623671985134
1747.191,16.306548346467345
1747.673,16.30847071668483
1748.155,16.31039078488269
1748.637,16.312308553305776
1749.119,16.31422402419868
1749.601,16.316137199805738
1750.083,16.31804808237101
1750.566,16.31996063149255
1751.048,16.321866929959704
1751.53,16.323770942120326
1752.012,16.325672670217422
1752.494,16.3275721164937
1752.976,16.329469283191607
1753.458,16.331364172553293
1753.94,16.33325678682064
1754.423,16.335151047744326
1754.905,16.337039113838998
1755.387,16.3389249115679
1755.869,16.340808443171742
1756.351,16.34268971089097
1756.833,16.34456871696571
1757.315,16.346445463635803
1757.797,16.348319953140777
1758.28,16.35019606968154
1758.762,16.35206604690238
1759.244,16.353933773679525
1759.726,16.355799252251284
1760.208,16.35766248485565
1760.69,16.359523473730302
1761.172,16.361382221112613
1761.654,16.363238729239615
1762.136,16.365093000348033
1762.619,16.366948876751785
1763.101,16.368798675902394
1763.583,16.370646244747263
1764.065,16.372491585521807
1764.547,16.374334700461105
1765.029,16.3761755917999
1765.511,16.37801426177258
1765.993,16.379850712613226
1766.476,16.38168874971725
1766.958,16.383520764402206
1767.44,16.385350566659874
1767.922,16.387178158722925
1768.404,16.389003542823687
1768.886,16.390826721194138
1769.368,16.392647696065882
1769.85,16.394466469670174
1770.333,16.396286810780477
1770.814,16.398097421999633
1771.297,16.399913362621934
1771.779,16.401723348915603
1772.261,16.403531145097258
1772.743,16.405336753395954
1773.225,16.40714017604036
1773.707,16.408941415258784
1774.189,16.41074047327914
1774.671,16.41253735232897
1775.154,16.414335775823023
1775.636,16.416128299103743
1776.118,16.417918650098855
1776.6,16.419706831034343
1777.082,16.421492844135805
1777.564,16.42327669162844
1778.046,16.425058375737045
1778.528,16.426837898686014
1779.01,16.428615262699356
1779.493,16.43039415076301
1779.975,16.432167199107877
1780.457,16.433938095191273
1780.939,16.435706841235575
1781.421,16.43747343946272
1781.903,16.439237892094255
1782.385,16.441000201351283
1782.867,16.4427603694545
1783.35,16.444522043765744
1783.832,16.44627793179104
1784.314,16.448031685326672
1784.796,16.449783306591634
1785.278,16.451532797804475
1785.76,16.45328016118333
1786.242,16.455025398945875
1786.724,16.456768513309363
1787.207,16.458513116306225
1787.689,16.460251986127687
1788.171,16.461988739203775
1788.653,16.46372337774997
1789.135,16.46545590398128
1789.617,16.467186320112276
1790.099,16.468914628357073
1790.581,16.470640830929327
1791.063,16.472364930042236
1791.546,16.474090498335514
1792.028,16.475810392814942
1792.51,16.47752819047643
1792.992,16.479243893531315
1793.474,16.48095750419047
1793.956,16.482669024664293
1794.438,16.484378457162705
1794.92,16.486085803895147
1795.403,16.487794602796683
1795.885,16.489497780307754
1796.367,16.4911988786829
1796.849,16.492897900129634
1797.331,16.494594846854966
1797.813,16.496289721065455
1798.295,16.49798252496713
1798.777,16.49967326076555
1799.26,16.50136543198433
1799.741,16.503048536872335
1800.224,16.50473657435398
1800.706,16.50641905551482
1801.188,16.508099479597234
1801.67,16.509777848803747
1802.152,16.5114541653364
1802.634,16.513128431396694
1803.116,16.514800649185634
1803.598,16.5164708209037
1804.081,16.51814240747395
1804.563,16.519808489416093
1805.045,16.52147253189026
1805.527,16.523134537094837
1806.009,16.524794507227693
1806.491,16.526452444486157
1806.973,16.528108351067036
1807.455,16.529762229166607
1807.938,16.531417505954263
1808.42,16.53306732948079
1808.902,16.534715131116148
1809.384,16.536360913054445
1809.866,16.538004677489237
1810.348,16.539646426613555
1810.83,16.541286162619862
1811.312,16.542923887700073
1811.794,16.54455960404556
1812.277,16.546196701202273
1812.759,16.547828402494037
1813.241,16.549458101626367
1813.723,16.55108580078839
1814.205,16.55271150216866
1814.687,16.554335207955184
1815.169,16.555956920335383
1815.651,16.55757664149611
1816.134,16.559197727848296
1816.616,16.560813469008536
1817.098,16.562427225510966
1817.58,16.564038999540124
1818.062,16.565648793279983
1818.544,16.567256608913933
1819.026,16.56886244862475
1819.508,16.570466314594665
1819.99,16.572068209005284
1820.473,16.573671451338534
1820.955,16.575269405093998
1821.437,16.576865393835988
1821.919,16.578459419743734
1822.401,16.580051484995874
1822.883,16.58164159177044
1823.365,16.583229742244846
1823.847,16.58481593859592
1824.33,16.586403467786454
1824.812,16.587985758375968
1825.294,16.58956610137345
1825.776,16.591144498953263
1826.258,16.59272095328915
1826.74,16.59429546655425
1827.222,16.59586804092106
1827.704,16.59743867856146
1828.187,16.59901063420798
1828.668,16.600574152347445
1829.151,16.60214223738572
1829.633,16.60370514582891
1830.115,16.60526612840016
1830.597,16.606825187267557
1831.079,16.608382324598548
1831.561,16.60993754255995
1832.043,16.611490843317924
1832.525,16.613042229037983
1833.008,16.614594914572045
1833.49,16.616142472748383
1833.972,16.617688122383964
1834.454,16.619231865641712
1834.936,16.62077370468388
1835.418,16.622313641672072
1835.9,16.623851678767227
1836.382,16.625387818129635
1836.865,16.626925243028357
1837.347,16.62845758947743
1837.829,16.629988044675077
1838.311,16.631516610778906
1838.793,16.63304328994585
1839.275,16.634568084332162
1839.757,16.63609099609344
1840.239,16.637612027384595
1840.721,16.639131180359836
1841.204,16.640651603101155
1841.686,16.64216700201879
1842.168,16.643680529083543
1842.65,16.64519218644692
1843.132,16.64670197625969
1843.614,16.648209900671958
1844.096,16.649715961833117
1844.578,16.651220161891885
1845.061,16.652725617955628
1845.543,16.654226098402837
1846.025,16.655724724194016
1846.507,16.657221497475042
1846.989,16.658716420391105
1847.471,16.660209495086683
1847.953,16.661700723705533
1848.435,16.663190108390708
1848.917,16.664677651284553
1849.4,16.666166434989723
1849.882,16.667650296914978
1850.364,16.66913232347602
1850.846,16.6706125168123
1851.328,16.672090879062555
1851.81,16.673567412364758
1852.292,16.675042118856183
1852.774,16.676515000673366
1853.257,16.677989110049275
1853.739,16.679458345150092
1854.221,16.680925761986273
1854.703,16.682391362691426
1855.185,16.683855149398383
1855.667,16.68531712423924
1856.149,16.68677728934535
1856.631,16.68823564684732
1857.114,16.689695218891877
1857.595,16.691146947557513
1858.078,16.692602907566126
1858.56,16.69405405221221
1859.042,16.695503399900296
1859.524,16.696950952756463
1860.006,16.69839671290602
1860.488,16.699840682473504
1860.97,16.701282863582705
1861.452,16.702723258356635
1861.935,16.70416485173354
1862.417,16.7056016765078
1862.899,16.70703672131559
1863.381,16.708469988276843
1863.863,16.70990147951069
1864.345,16.711331197135504
1864.827,16.712759143268844
1865.309,16.71418532002752
1865.792,16.715612682898385
1866.274,16.717035323595045
1866.756,16.71845620126709
1867.238,16.71987531802816
1867.72,16.72129267599109
1868.202,16.722708277267937
1868.684,16.724122123969956
1869.166,16.7255342182076
1869.648,16.72694456209051
1870.131,16.728356078309297
1870.613,16.729762924187987
1871.095,16.731168026040443
1871.577,16.73257138597309
1872.059,16.73397300609154
1872.541,16.735372888500592
1873.023,16.736771035304223
1873.505,16.738167448605605
1873.988,16.739565022239688
1874.47,16.740957971257227
1874.952,16.74234919308145
1875.434,16.74373868981224
1875.916,16.74512646354864
1876.398,16.746512516388876
1876.88,16.747896850430333
1877.362,16.749279467769586
1877.844,16.75066037050234
1878.327,16.752042420335297
1878.809,16.753419896592476
1879.291,16.754795664529663
1879.773,16.7561697262392
1880.255,16.757542083812627
1880.737,16.758912739340605
1881.219,16.760281694912965
1881.701,16.761648952618685
1882.184,16.76301734590062
1882.666,16.76438121062487
1883.148,16.765743383748607
1883.63,16.76710386735741
1884.112,16.768462663535967
1884.594,16.769819774368113
1885.076,16.77117520193682
1885.558,16.772528948324197
1886.041,16.773883818986373
1886.522,16.775231405879076
1887.005,16.776582917631362
1887.487,16.777929956628636
1887.969,16.779275324846395
1888.451,16.780619024361503
1888.933,16.781961057249962
1889.415,16.7833014255869
1889.897,16.784640131446544
1890.379,16.78597717690225
1890.862,16.787315332816792
1891.344,16.788649060247067
1891.826,16.78998113349243
1892.308,16.791311554622677
1892.79,16.792640325706717
1893.272,16.793967448812555
1893.754,16.795292926007306
1894.236,16.796616759357182
1894.719,16.797941692358336
1895.201,16.799262240813736
1895.683,16.800581151621763
1896.165,16.801898426845018
1896.647,16.8032140685452
1897.129,16.804528078783058
1897.611,16.80584045961849
1898.093,16.80715121311044
1898.575,16.80846034131694
1899.058,16.809770557275137
1899.54,16.81107643771991
1900.022,16.8123806990521
1900.504,16.813683343326073
1900.986,16.814984372595255
1901.468,16.816283788912163
1901.95,16.817581594328363
1902.432,16.818877790894504
1902.915,16.820175064862354
1903.397,16.821468046549374
1903.879,16.822759425536926
1904.361,16.824049203871926
1904.843,16.82533738360034
1905.325,16.826623966767187
1905.807,16.82790895541656
1906.289,16.829192351591608
1906.771,16.830474157334507
1907.254,16.831757029089403
1907.736,16.83303565680175
1908.218,16.83431270020707
1908.7,16.835588161343757
1909.182,16.836862042249233
1909.664,16.83813434495999
1910.146,16.83940507151154
1910.628,16.840674223938432
1911.111,16.841944432476215
1911.593,16.843210439498353
1912.075,16.844474878497945
1912.557,16.845737751505673
1913.039,16.84699906055128
1913.521,16.848258807663502
1914.003,16.849516994870122
1914.485,16.850773624197952
1914.968,16.852031299943807
1915.449,16.85328221731958
1915.932,16.854536780994046
1916.414,16.855787195841984
1916.896,16.857036062934668
1917.378,16.858283384293003
1917.86,16.859529161936923
1918.342,16.86077339788537
1918.824,16.862016094156296
1919.306,16.863257252766655
1919.789,16.864499445969386
1920.271,16.865737532125795
1920.753,16.866974086670705
1921.235,16.868209111617098
1921.717,16.86944260897693
1922.199,16.87067458076117
1922.681,16.87190502897978
1923.163,16.8731339556417
1923.646,16.8743639076645
1924.128,16.875589794089525
1924.61,16.876814164982836
1925.092,16.878037022349336
1925.574,16.879258368192907
1926.056,16.880478204516432
1926.538,16.88169653332177
1927.02,16.882913356609745
1927.502,16.884128676380183
1927.985,16.885345011367562
1928.467,16.886557326989305
1928.949,16.88776814509094
1929.431,16.888977467668177
1929.913,16.8901852967157
1930.395,16.891391634227148
1930.877,16.89259648219513
1931.359,16.89379984261123
1931.842,16.89500420943941
1932.324,16.896204597646424
1932.806,16.897403504274166
1933.288,16.89860093131006
1933.77,16.899796880740467
1934.252,16.900991354550708
1934.734,16.902184354725073
1935.216,16.903375883246788
1935.698,16.904565942098024
1936.181,16.905756997692386
1936.663,16.906944120106154
1937.145,16.90812977879376
1937.627,16.90931397573316
1938.109,16.91049671290124
1938.591,16.91167799227385
1939.073,16.91285781582577
1939.555,16.91403618553069
1940.038,16.915215543591643
1940.52,16.91639100851339
1941.002,16.917565025506953
1941.484,16.91873759654177
1941.966,16.919908723586204
1942.448,16.921078408607528
1942.93,16.92224665357198
1943.412,16.923413460444678
1943.895,16.924581247479818
1944.376,16.925742767769954
1944.859,16.9269076824948
1945.341,16.92806875366496
1945.823,16.92922839655689
1946.305,16.930386613129215
1946.787,16.931543405339497
1947.269,16.93269877514418
1947.751,16.933852724498628
1948.233,16.935005255357108
1948.716,16.936158756405643
1949.198,16.93730845319781
1949.68,16.9384567373543
1950.162,16.939603610824967
1950.644,16.940749075558607
1951.126,16.941893133502884
1951.608,16.943035786604355
1952.09,16.944177036808497
1952.573,16.945319249437183
1953.055,16.946457696778108
1953.537,16.94759474705544
1954.019,16.948730402210213
1954.501,16.949864664182307
1954.983,16.95099753491053
1955.465,16.95212901633254
1955.947,16.95325911038489
1956.429,16.95438781900301
1956.912,16.95551748153317
1957.394,16.956643422220292
